date,10y,BEST_EPS,CORR_COEF,DVD_PAYOUT_RATIO,DVD_SH_LAST,NET_AGGTE_DVD_YLD,NET_DEBT_TO_EBITDA,PE_RATIO,PX_TO_BOOK_RATIO,SHORT_AND_LONG_TERM_DEBT,acc_rate,bbb_credit,default_yield,erp,est_pe,global_bonds_total_r,inflation_total_r,libor3m,sentiment,spread,spx,tail,ts
2004-04-05,0.015180403040907509,-0.00045474086754615506,0.00029056948549754935,-5.7233808283041476e-05,0.001671,-0.006369426751592355,0.0005564830272677401,0.008131070915597505,0.007648423296344964,0.0,9.369863013698627e-05,-0.005926946933149546,-0.01577287066246047,0.01429081814933908,0.007672029497026722,-0.0077187961938781635,-0.007892609555736785,0.02702702702702675,0.0,-0.0181818181818032,0.0076720294970267,0.006266523058846563,0.007555334537301173
2004-04-06,-0.014002472422974588,1.7079949691689578e-05,5.3187408903809796e-05,0.0,0.355268,0.0,0.0,-0.002091231798314608,-0.00208424065202506,0.0,3.123287671232876e-05,0.017979293769643023,0.012820512820512775,-0.007044734061289248,-0.0020946139739431713,0.0010901761087802608,0.003269363798175773,0.0,0.0,0.11111111111143868,-0.0020946139739431,-0.0015568745742920997,0.0014720271545716201
2004-04-07,0.0023628691983121897,0.0003648836021308277,-1.1250584263322594e-05,0.0,0.059624,0.012820512820512775,0.0,-0.006644984561179346,-0.006639857850930575,0.0,3.123287671232876e-05,-0.008989784335981743,-0.015822784810126667,-0.0021284143313230475,-0.006645415273132782,0.0062727532452584445,0.0018087946239553343,0.0,0.0,-1.116666666666534,-0.0066454152731327,-0.00594483968424131,0.000985673154240585
2004-04-08,0.008082168715271898,0.0009840503138407453,-3.682050820486005e-05,0.0030335654615081253,0.0,0.0,-0.0005339265850944352,-0.0009744261847803859,-0.0019142659888282676,-5.7204351819883925e-06,3.123287671232876e-05,-0.006230815045585758,-0.009646302250803762,0.0001184974523047444,-0.0010609102785547053,-0.00396130067104572,-0.0026848724153312187,0.0,0.0654341127424325,-7.142857142860395,-0.0010609102785547,-0.0006862745098038525,0.008819134325521949
2004-04-12,0.008971819895488009,0.0008202694949681621,0.0002465019229196397,-0.004638486119867058,0.022404,-0.006329113924050667,0.0,0.005788860223653991,0.005156421946234779,2.025999049926064e-05,3.123287671232876e-05,-0.008113964316997846,-0.022727272727272818,0.007464454976303214,0.005160973212091413,-0.0004759827463897137,0.0001003399817467443,0.0,0.0,-0.4186046511625694,0.0051609732120914,0.004218581379378028,0.006258990341804216
2004-04-13,0.02918292538725309,-0.00038268527312412814,4.90837194415672e-05,5.732990081930289e-05,0.053099,0.01273885350318471,-0.00015581177937051827,-0.013649411353982899,-0.014295098376552295,0.00013955275427801617,3.123287671232876e-05,-0.02017197304206364,-0.019933554817275656,-0.002587322121604174,-0.013761788333915503,-0.010605771685288534,-0.01226479839557526,0.0,0.0,0.1999999999998181,-0.0137617883339155,-0.012016412661195797,0.0
2004-04-14,0.0027803947701003917,0.00023558878597396138,-3.067581896720739e-06,-0.00123934680417781,0.031972,0.0,-0.0033393441528085654,-0.0007570506486547224,-0.0028243208936277187,-0.001250199141757169,3.128438356164383e-05,0.003747450310706224,0.027118644067796405,0.005305978068623984,-0.0011244510553902742,-0.005497150077590884,-0.0066796842075689256,0.0016491228070176778,0.0,0.6333333333336113,-0.0011244510553902,-0.0014832393948381872,-0.026050219956944565
2004-04-15,0.008318056828597653,0.00017045172807050868,-9.20277392058022e-06,-0.0011424885477820945,0.0,0.0,-0.0012061917844936598,0.0004673655831985979,-0.00038188587976972777,-0.0003122251848685087,3.150684931506849e-05,-0.0029773156899810527,-0.01650165016501648,-0.0012901712409101318,0.0005938821276934014,0.0002891411437138114,-0.0008327563146154349,0.007111079973377121,0.08455256890098672,-0.3673469387756334,0.0005938821276934,-0.0002970885323826389,0.022902897480812312
2004-04-16,-0.014089948412608133,0.0009574655978583646,-8.384826735730044e-05,0.00018880831851153523,0.0,-0.0062893081761006275,-0.0005590965000558112,0.005123867782574898,0.005794148546687472,-0.001255138645261833,3.150684931506849e-05,0.015168033369673317,0.02348993288590595,0.0037580739870815005,0.005111441834095176,0.006075389113960883,0.00957243070276581,0.0,0.0,0.9032258064516843,0.0051114418340951,0.004556711243189682,0.0019259841309156034
2004-04-19,0.010649332687919122,0.0008714199036639059,0.0002689505304869222,0.0,0.003491,0.0,0.0,0.0010665153323810017,0.0010761877631120242,0.0,9.44695890410959e-05,-0.007564084605686916,-0.016393442622950727,0.0018720018720017606,0.0010664457390645588,-0.0006810359297941826,0.0007673119708215825,-0.0005391304347824866,0.0,-0.2542372881357826,0.0010664457390645,0.0008874864411794192,-0.0006606511889590827
2004-04-20,0.016603945717869717,-0.00047940491931319773,-3.067051888350214e-06,0.0,0.002091,0.018987341772152,0.0,-0.01555551211502193,-0.015556328453536494,0.0,3.150684931506849e-05,-0.02484121383203952,-0.023333333333333317,-0.013196309704542775,-0.015557042489126705,-0.004721380175012224,-0.007453868613846559,0.0005394212531972808,0.0,-0.5909090909087857,-0.0155570424891267,-0.01399014778325125,-0.01934641860941222
2004-04-21,-0.007695241513920981,0.00225737825397454,-0.00013699540451983516,0.0,0.075952,-0.006211180124223614,0.0,0.00531178173044955,0.005299502167978032,0.0,3.202054794520548e-05,0.021373088242389038,0.030716723549488067,0.00662721893491125,0.005312346286276304,-0.004495285558485329,-0.006559308186513957,0.016304347826086918,0.0,0.666666666665825,0.0053123462862763,0.0043964828137490475,-0.018258048241608038
2004-04-22,-0.009563644585123265,0.00033961937929904984,4.703471673339621e-05,0.0,0.05733,-0.012499999999999956,0.0,0.01409320079601395,0.014089456869009753,0.0,3.205479452054794e-05,0.0010864430798300795,-0.0066225165562914245,0.006936280272748618,0.014091398375575048,0.000340445595441885,-0.0010737517158169174,0.0010695187165774556,-0.21568627450980393,-0.1999999999998484,0.014091398375575,0.01233585356148037,0.004527573008222152
2004-04-23,0.017599926952313494,0.002410478947660888,2.044891503016899e-06,0.0,0.012985,0.0,0.0,0.0005843311599460499,0.0005985948772879723,0.0,3.205479452054794e-05,-0.012787241070164712,-0.023333333333333317,0.010157618213660236,0.0005877553884885423,-0.0018177489233,-0.006890885290309456,0.0,0.0,0.6249999999994076,0.0005877553884885,9.827044025145781e-05,-0.01053583241455347
2004-04-26,-0.005428686796177362,0.0026417638854252523,-3.067330982386984e-05,0.0,0.006098,0.006329113924050667,0.0,-0.004443189947586967,-0.004439546599496191,0.0,9.616438356164384e-05,-0.002772201510371941,0.010238907849829282,-0.0047387887193711675,-0.0044450289321409375,0.002640101770993164,0.0062452147377813905,0.0,0.0,0.0,-0.0044450289321409,-0.004126952933084405,-0.014873351429169901
2004-04-27,-0.011367737278960566,0.00017657481705302125,-2.5561875587221117e-05,0.0,0.0,-0.0062893081761006275,0.0,0.0022730605660652436,0.0022771118631201848,0.0,3.205479452054794e-05,0.01936349693251538,0.01013513513513531,-0.002554871675763515,0.0022720667881956924,0.00020984861811546018,0.003459586338575349,0.0,0.0,-0.7692307692309038,0.0022720667881956,0.0018746916625556054,0.014740480671782352
2004-04-28,0.025894323781711748,0.0014553336905143155,4.3967549903101144e-05,0.0,0.166203,0.018987341772152,0.0,-0.013797644304630818,-0.013820958631788116,0.0,3.205479452054794e-05,-0.029857062253150213,-0.026755852842809347,-0.005472115496565344,-0.013794800151127551,-0.0038751531123437655,-0.007217171959623125,0.0,0.0,6.111111111118693,-0.0137948001511275,-0.01211345282647236,0.0029427238922428156
2004-04-29,0.008650788355905492,0.002112379185860158,1.1247018262050545e-05,0.0014171629928949603,0.313743,0.012422360248447006,-0.00046990378160671753,-0.007650613730552092,-0.006943333439989763,0.0014127748640548887,3.22945205479452e-05,0.0053797314980854605,0.01718213058419238,-0.0014048232264107785,-0.007590809062641979,0.0013516571093723506,0.0005753069677532086,0.007478632478632452,0.0,-0.4062499999999224,-0.0075908090626419,-0.00667929418801716,-0.0005423620311013622
2004-04-30,-0.006680483287767824,0.001390497198354712,-2.0448894124669437e-06,0.0,0.005572,0.006134969325153339,0.0,-0.005905541241608914,-0.0059285990462688565,0.0,3.232876712328767e-05,0.00014462013112215288,0.013513513513513598,-0.011840562719812375,-0.005907226027704882,0.0008909797584113477,0.0012499004637702704,0.0010604453870626251,0.0,-0.2368421052634727,-0.0059072260277048,-0.0055198715375350815,-0.02462414375945199
2004-05-03,-0.0013317648103345903,0.0022119297559546336,0.00016870372150190605,0.0,0.002917,-0.0060975609756097615,0.0,0.009194180695228482,0.009205237910022035,0.0,3.232876712328767e-05,0.0028919843832841963,0.023333333333333206,0.008186024439435169,0.00919345079517031,3.4678091942241807e-05,0.0010168816616307197,0.0,0.0,0.9655172413793374,0.0091934507951703,0.0077707134927842425,-9.12059247359931e-06
2004-05-04,0.014580045784899909,0.0007087550298743306,-0.00010324970788511134,0.0,0.010778,-0.006134969325153228,0.0,0.0018429471257972452,0.0018306783144912409,0.0,3.232876712328767e-05,-0.007497476810688686,0.006514657980456029,0.00458931513297256,0.0018434169433283465,0.0029842931029400166,0.007064367217785472,0.0,0.0,-0.4736842105263368,0.0018434169433283,0.1150610855197276,0.025163944144982242
2004-05-05,0.003176411312405536,-0.0001248962371200868,-3.067139687773501e-05,0.0,0.163737,0.0,0.0,0.0017701396774083555,0.0017952745808353932,0.0,3.232876712328767e-05,0.00750568979710442,0.0,0.008433876068876689,0.0017685677281049639,8.228543295452084e-05,0.0005070817337406996,0.0,0.0,0.0,0.0017685677281049,-0.10058374494836098,0.004274911032028372
2004-05-06,0.004061667467353924,-4.4176137878215727e-05,1.1246523801800024e-05,0.0,0.113716,0.012345679012345512,0.0,-0.006726523985824406,-0.006752216070914141,0.0,3.232876712328767e-05,0.005479188695568515,0.032362459546925626,-0.004181670344987842,-0.006722958815189917,-0.001567097385094307,-0.0037212463973026466,0.0,-0.22040000000000004,0.13333333333323205,-0.0067229588151899,-0.005791313030454437,-0.015179769756512362
2004-05-07,0.03760330578512394,-0.0007632145805975821,0.00023208474467106832,0.0,0.0,0.012195121951219523,0.0,-0.013723545797475478,-0.01372511115406927,0.0,3.26027397260274e-05,-0.049187380497131894,-0.0031347962382444194,-0.0018663245071738332,-0.013725437391718054,-0.01374098188551831,-0.010188001792520662,0.008474576271186418,0.0,-0.17647058823517592,-0.013725437391718,-0.011750527267249011,-0.034713539089837764
2004-05-10,0.004443606028212699,-7.927638950933069e-05,0.00016456816699683685,0.0,0.039305,0.012048192771084265,0.0,-0.01053945221121344,-0.010518750816673195,0.0,0.0001019178082191,0.004424111407169029,0.05660377358490565,-0.009582797709477564,-0.010539728770365131,-0.004912246949242416,-0.0032127637047036917,0.04201680672268915,0.0,0.3214285714283103,-0.0105397287703651,-0.009044715447154461,0.027365154508517398
2004-05-11,-0.009578264226539401,0.001190764788124854,-0.00018395898123513277,0.0,0.231417,-0.005952380952380931,0.0,0.007659431057460919,0.007659293496203423,0.0,3.397260273972603e-05,0.01796886731067615,0.023809523809523725,0.006253687315634249,0.007662447567885922,-0.001398885619138368,-0.0023678250199439255,0.0,0.0,0.29729729729772925,0.0076624475678859,0.005948107886370568,-0.01144274771077014
2004-05-12,0.012388858455185225,0.0010157432590891524,-4.088729519291512e-06,0.0,0.35859,0.0,0.0,0.0016722662247830034,0.0016709258895224455,0.0,3.397260273972603e-05,-0.004326875798996932,0.011627906976744207,0.009263602251406988,0.00167054635081465,0.0032871284050430827,0.006656736646322381,0.0,0.0,-0.6041666666665682,0.0016705463508146,0.0016311550616781023,0.019067193966031404
2004-05-13,0.009698231009365399,-0.0006526412192372488,-3.8843089252171836e-05,0.08643661706330219,0.097708,0.0,0.11312095636795094,-0.06252434650194527,-0.03817093513884806,0.08785675249329983,3.424657534246576e-05,-0.003259259259259295,0.02298850574712641,0.001161845009875817,-0.0007655293088363324,-0.00532936489211322,-0.003971266299048648,0.008064516129032251,-0.15623396613648022,1.7368421052622773,-0.0007655293088363,-0.000610687022900791,-0.007576917189652588
2004-05-14,-0.01727265232088382,0.0009849292129699982,-8.177810125564733e-05,-0.013126263591466403,0.104316,0.0,0.0036402397329151626,-0.0009335808491807152,-0.0013262599469495706,0.00014851800095216916,3.452054794520548e-05,0.016745937376139386,0.030898876404494402,-0.006266682139955959,-0.0006749115318668286,0.002425118706905538,0.0024926980594344172,0.008000000000000007,0.0,0.2115384615387137,-0.0006749115318668,-0.0008147469192382184,0.013210003674485993
2004-05-17,-0.01659046100927064,-0.00011101868003349225,3.2713915784299274e-05,-0.004525348064496559,0.102261,0.011976047904191711,0.0015429934072099805,-0.010792124665784386,-0.01076037729424184,1.2283268849833107e-05,0.0001034079452054,0.01905272390605206,0.02452316076294281,-0.018217914282377734,-0.010586839463356923,0.008063701546979107,0.009555949835263089,-0.0014841269841270321,0.0,-0.1746031746033465,-0.0105868394633569,-0.008561818367138985,-0.003989236672322871
2004-05-18,0.009682854522575557,0.0012943477612803456,-2.351235778852434e-05,-0.0017994266407288517,0.03362,-0.00591715976331364,0.0016206482593037475,0.007775599687665391,0.006436955698599034,-9.212338479835935e-06,3.452054794520548e-05,-0.016927270119064697,-0.02659574468085102,0.006780064232187577,0.0068167143252468865,-0.0028585082223715474,-0.0002726911556805156,0.0014863328908778506,0.0,-0.6538461538460194,0.0068167143252468,0.0048319111750796395,-0.0066843477479097135
2004-05-19,0.007942375530723966,0.0008141875213609762,0.0,0.0,0.180207,0.0,0.00041948822436643773,-0.0026116026679524618,-0.0024283466721389813,0.0004763042214175339,3.47945205479452e-05,-0.0036966778539812006,-0.032786885245901676,0.0033081285444234165,-0.002565300644073676,0.003436599983064559,0.004111708146342208,0.007936507936507908,0.0,0.2777777777774273,-0.0025653006440736,-0.0023531819111928254,-0.0014707679218728398
2004-05-20,-0.014942263763438546,0.0002914119973711493,-1.0223004622833542e-06,0.0010744223377274764,0.022506,0.0,0.0009184936703805491,0.0011516794419785814,0.0005142798368018564,-4.7136382544943345e-06,3.506849315068493e-05,0.010398867353414998,0.02824858757062154,-0.005416862929816357,0.0004592675600951779,-0.0022168081044627863,-0.0018862973697447716,0.007874015748031482,0.11492854971115851,-0.3043478260866559,0.0004592675600951,0.0,-0.0007885863456728037
2004-05-21,0.011786230959067279,0.00019421806743924463,-2.6579839191964716e-05,0.0,0.009377,0.0,0.0,0.0035704402276834912,0.004009320814200468,0.0,3.506849315068493e-05,-0.017104754541940603,-0.027472527472527486,0.005683163627752785,0.004012155822216368,0.0046027884138593045,0.0031595878191426063,0.0,0.0,0.6874999999990237,0.0040121558222163,0.003589375448671772,0.0016373812785182018
2004-05-24,-0.005004415660877171,0.0005795069942853281,1.7379587572197153e-05,0.0018647732046435106,0.007879,0.0,-0.005805138844558022,0.0016653239541710718,0.004607665790641313,-0.00542202498415445,0.0001060273972602,0.0018680562383248667,-0.0028248587570621764,0.00011773016246774404,0.00169172244778526,-0.0023683992660058495,0.00048660874482142624,0.0078125,0.0,0.259259259259883,0.0016917224477852,0.0006131207847945852,-8.150881880142347e-05
2004-05-25,-0.002514792899408258,0.0018709357559476558,0.00011756575503785172,0.00047555251020137135,0.004259,-0.017857142857142905,0.0,0.016096557754902596,0.016103825507916003,0.0,3.534246575342466e-05,-0.003974484789008859,-0.005665722379603388,0.012007062978222516,0.01610355939785091,0.005699403308154105,0.006300012770663388,0.0,0.0,-0.529411764706512,0.0161035593978509,0.014399509803921573,-0.008106259934697158
2004-05-26,-0.01381326666807925,6.658625871480695e-05,-3.373229437875214e-05,0.0,0.148661,0.0,0.0,0.0016946541364966095,0.0016717935000667428,0.0,3.561643835616439e-05,0.017340755702251354,0.005698005698005604,-0.0016284750494358624,0.0016980369255650274,0.0027613075736632187,0.0030662919576529557,0.007751937984496138,0.0,1.625000000002843,0.001698036925565,0.0019128158663042072,0.010889068471010566
2004-05-27,-0.011815506240735463,0.0014738794959754387,-7.56446663353616e-05,-0.00046510439293656614,0.124785,-0.0060606060606061,6.019623974151678e-05,0.005679949935828876,0.005707991187662742,-4.4087045458773844e-07,3.589041095890411e-05,-0.00726357077139117,0.0028328611898018607,-0.003262262612140243,0.005686404649577481,0.00940203553947927,0.010762743710920342,0.007692307692307665,-0.015271338969184645,-0.07142857142903547,0.0056864046495774,0.005325562700964737,-0.03307408812530488
2004-05-28,0.010195873823344082,0.0024825668804726586,-6.133815315001456e-06,-0.00471712585138373,0.01974,0.0,0.00042134831460693967,-0.0010599644569133648,-0.0010620996382223469,0.0005368702328105712,3.602739726027397e-05,-0.003365689478561973,-0.016949152542372947,0.0032729398012858457,-0.0005351027397259012,-0.0031501100715466412,-0.004001774778858436,0.003816793893129722,0.0,-1.0,-0.0005351027397259,-0.0005997001499250532,-0.014321146812774188
2004-06-01,0.011470259103038671,0.00026979854037478823,-9.507472055192423e-05,0.0007192710701469096,0.009781,0.0,-0.0007621186899581245,0.00025339442954597224,0.00046516264079476954,-1.2337754398794587e-05,0.0001454115068493,0.008173453406421283,-0.011494252873563204,0.007806128393335721,0.0004640039975729593,-0.0006387070994829935,0.0021739083931582304,0.009034220532319504,0.0,0.0,0.0004640039975729,0.0005000500050005297,-0.0007819052899447065
2004-06-02,0.007999829790855673,9.041087220884592e-05,-3.680661701188637e-05,-0.00036194402445810514,0.353806,0.0,-0.0003813499789253605,0.0034991238995967233,0.003420676829065883,-0.0002923643229600925,3.671232876712329e-05,0.0011651051021892567,-0.005813953488372103,0.006127167630057828,0.0033803068141275983,0.00012568231860399237,0.00041302710984014723,0.009887857228988217,0.0,-0.10958904109578804,0.0033803068141275,0.0034986005597761327,-0.005041307420159624
2004-06-03,-0.00586782616037318,-0.0004881745736382559,1.022443660803063e-05,0.002863217794577544,0.022126,0.0060975609756097615,0.0014456670146973938,-0.0064636923513851086,-0.0075461706493678005,0.0,3.726027397260274e-05,0.008631139989332404,0.00877192982456143,-0.011030679076180716,-0.007422288198117188,-0.0019723430074692905,-0.0009617318213749337,0.014925373134328401,-0.07698698421489891,0.07692307692299627,-0.0074222881981171,-0.0072716406016536395,0.003403322290807642
2004-06-04,0.013078833945518786,0.0011260633158118871,3.271786262382115e-05,-0.02333453680445119,0.019968,-0.0060606060606061,0.01668136979709689,0.004473029484939994,0.0068698726072167204,-0.002326155163034138,3.7636986301369865e-05,-0.005576654968511119,-0.02898550724637683,0.013361217613570453,0.005247886516692946,-0.00189840883728698,-0.0029162706760493817,0.010110294117646967,0.0,-0.028571428571400714,0.0052478865166929,0.005217740317078112,-0.009481779876394758
2004-06-07,-0.002493974641098129,0.0013642112871166123,1.6358396100146777e-05,-0.0017198707999497298,0.050132,-0.012195121951219412,1.9720754121488326e-05,0.01565703143527175,0.01599761526232113,3.7221319178826207e-05,0.0001150684931506,0.0009185400048343784,0.008955223880596996,0.014331575326759882,0.01596436525612477,0.004909969452621787,0.0019555785931613112,0.019108280254777066,0.0,0.17647058823545136,0.0159643652561247,0.015671790776601968,0.008224906840340829
2004-06-08,0.0003991932095133155,0.00021352548622166623,6.134298190296761e-06,-0.0005016177830070578,0.089677,0.0,-0.0001380425565481458,0.0020391644095762995,0.001369193154034276,-0.00031101285932144673,3.8630136986301366e-05,-0.0057476816074188974,-0.01183431952662728,0.0006781959986437158,0.0015432910682029455,-0.000820825232857425,-0.0017016455297066413,0.0071428571428571175,0.0,0.19999999999977258,0.0015432910682029,0.0013759213759214628,-0.014593679243488089
2004-06-09,0.009240785466764878,-0.0001187669881895781,-4.396220068647594e-05,-0.00882081681236635,0.092087,0.006172839506172645,-0.0007692004260186902,-0.009740108430553285,-0.009375915616759434,-1.270511580875322e-05,3.910958904109589e-05,-0.0068010687393733615,-0.014970059880239472,-0.004970066644075399,-0.009499378381691237,-0.006195763340479332,-0.009467618442931425,0.012411347517730542,0.0,-0.15625000000008882,-0.0094993783816912,-0.009323780547649485,-0.015910407414558736
2004-06-10,-0.002497138695245149,0.00019095188764217674,3.0672651241125948e-06,-0.00231695032076773,0.044715,0.0,0.001815920889011613,0.004680032211171525,0.0037135627197739662,-0.0009479241620897749,4.023972602739726e-05,0.0009782342871118566,0.00911854103343468,0.0011352026336699517,0.004543325112920327,-0.0003341216334727948,0.0006345050779321681,0.028896672504378218,0.6579657965796579,0.1604938271606393,0.0045433251129203,0.004458093917178552,-0.020381234548522587
2004-06-14,0.015917388129758958,-0.000816276217048495,4.8053672885295384e-05,-0.004304549536862323,0.291988,0.006134969325153339,-0.000807802186976736,-0.008723124085919687,-0.007203195599502221,-0.006054445443031464,0.000168904109589,-0.00796481798192028,-0.009036144578313143,-0.0004535661639640809,-0.009837479211945777,-0.006371973876991732,-0.005324518549125301,0.04936170212765956,0.0,0.053191489361650746,-0.0098374792119457,-0.009567018443633502,-0.027920624508660064
2004-06-15,-0.039796295535750814,0.0004694037519203942,1.329080276457617e-05,-0.0012008774411170764,0.019559,0.0,-0.0014591631502148816,0.006059110455378436,0.005078820658267924,-0.0005139058311790512,4.2739726027397265e-05,0.02157422913998608,0.05167173252279622,-0.01418037436188313,0.005971793937562753,0.007026146818984724,0.006954365741969948,0.012165450121654597,0.0,-0.686868686868745,0.0059717939375627,0.005875323640708974,-0.003662437607207525
2004-06-16,0.009751924721984384,-0.000404520402715991,-1.1245914410373814e-05,0.0,0.024857,-0.0060975609756097615,0.0,0.0013725725558553226,0.001378133613335164,0.0,4.202054794520548e-05,-0.007521697203471511,-0.026011560693641522,0.004487917146144937,0.001369245854718537,-0.003214255084144413,-0.0006454973727124669,-0.016826923076923128,0.0,1.258064516129577,0.0013692458547185,0.001386001386001423,-0.0028797137864358113
2004-06-17,-0.009255337173839306,0.000676980845955244,-7.1565714707677586e-06,3.4733725913449476e-05,0.010812,0.006134969325153339,-0.0007109004739337399,-0.0013342089079292352,-0.001343469427878663,-0.000675467408864483,4.2465753424657536e-05,0.0017975126311697842,0.008902077151335286,-0.007561003551380563,-0.0013320865238717339,0.002133954964702367,0.0014558703465974432,0.010594947025264867,-0.25063336952587767,0.028571428571400714,-0.0013320865238717,-0.0013840830449827202,-0.005371633007544174
2004-06-18,0.006776545030889869,0.00038937648647108247,-1.0223746695903202e-06,0.0006786199968473738,0.002162,-0.0060975609756097615,-0.0008694964824914608,0.003110354977089891,0.0026577419037308037,3.241494335570749e-05,4.2465753424657536e-05,-0.010523252994520171,-0.014705882352941124,0.0042710377467389815,0.0026235590300782707,0.0049199611241732555,0.00599013408697191,0.0,0.0,0.013888888888875739,0.0026235590300782,0.00306900306900304,0.008663966345026086
2004-06-21,-0.005499405469678975,-0.0002674982154263761,-0.00015949061152387145,0.0,0.00617,0.006134969325153339,0.0,-0.004156825205239967,-0.00415603115387142,0.0,0.000128168219178,0.012693589492256407,-0.0029850746268657025,-0.0055172413793104225,-0.0041585170305369346,0.00029712840443796296,-0.0018644864868917477,0.006051612903225756,0.0,-0.57534246575351,-0.0041585170305369,-0.004145282273983253,0.0007700616566144181
2004-06-22,0.007216516856331623,0.0014761434474714896,-9.202849202138985e-06,0.0,0.022565,-0.0060975609756097615,0.0,0.0035786119165164276,0.0036475962012421093,0.0,4.272273972602739e-05,-0.0066786042684992,-0.020958083832335328,0.006934812760055475,0.0036362027780236783,-0.001643921828992867,-0.0035889050888077145,0.0,0.0,-0.4516129032254753,0.0036362027780236,0.0025768087215063407,0.012394133443503375
